requests,slo_attainment,throughput_qps,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,queue_p95_ms,mean_batch_size,mean_r,estimated_accuracy_pct,scheduler_overhead_mean_us,scheduler_overhead_p95_us,seed,pattern,load_factor,offered_qps,deadline_factor,deadline_ms,policy,epsilon_pp
5000,0.0016,175.1032041357422,11758.409101241596,22348.342905362075,23286.63075133034,22342.618201263373,1.001001001001001,0.0,75.10016,1423.3572748748747,1478.257,84,poisson,0.8,1013.3162748241492,2,11.483967781066895,decoupled,1.0
5000,0.0016,175.1032041357422,11758.409101241596,22348.342905362075,23286.63075133034,22342.618201263373,1.001001001001001,0.0,75.10016,6917.9211879879895,6993.5933,84,poisson,0.8,1013.3162748241492,2,11.483967781066895,joint_full,1.0
5000,0.0016,175.1032041357422,11758.409101241596,22348.342905362075,23286.63075133034,22342.618201263373,1.001001001001001,0.0,75.10016,6915.637631231231,6982.636,84,poisson,0.8,1013.3162748241492,2,11.483967781066895,cliffserve,1.0
5000,0.0972,190.15982270969798,9497.152409308917,20087.40471335215,21025.698250600777,20081.69210212988,1.090037061260083,0.0,75.10972000000002,16.140055809897532,16.682,84,poisson,0.8,1013.3162748241492,4,22.96793556213379,dense,1.0
5000,0.0972,190.15982270969798,9497.152409308917,20087.40471335215,21025.698250600777,20081.69210212988,1.090037061260083,0.0,75.10972000000002,17.212827992151734,17.814,84,poisson,0.8,1013.3162748241492,4,22.96793556213379,static_pomt,1.0
5000,0.098,190.32236650122147,9474.692008489139,20064.936541350307,21003.123176762543,20059.207136733952,1.0909884355225834,0.256,75.10676000000001,1427.1602845297841,1480.217,84,poisson,0.8,1013.3162748241492,4,22.96793556213379,decoupled,1.0
5000,0.098,190.32236650122147,9474.692008489139,20064.936541350307,21003.123176762543,20059.207136733952,1.0909884355225834,0.256,75.10676000000001,6882.596511891774,6995.8029,84,poisson,0.8,1013.3162748241492,4,22.96793556213379,joint_full,1.0
5000,0.098,190.32236650122147,9474.692008489139,20064.936541350307,21003.123176762543,20059.207136733952,1.0909884355225834,0.256,75.10676000000001,6869.603463888283,6982.895,84,poisson,0.8,1013.3162748241492,4,22.96793556213379,cliffserve,1.0
5000,1.0,991.3050108562786,12.445933468729038,19.368460084388996,24.08395539507478,10.542761527580685,6.7114093959731544,0.0,75.2,12.887971812080538,14.812799999999994,84,poisson,0.8,1013.3162748241492,8,45.93587112426758,dense,1.0
5000,1.0,991.3050108562786,12.445933468729038,19.368460084388996,24.08395539507478,10.542761527580685,6.7114093959731544,0.0,75.2,13.675228187919464,15.22799999999999,84,poisson,0.8,1013.3162748241492,8,45.93587112426758,static_pomt,1.0
